task_id,condition,source,draws,passed,missing,pass_rate,lower,upper
atcoder/abc381_b,B,reused_primary_native_reference,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,D,reused_primary_native_reference,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,P,reused_primary_native_reference,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,FIXED_M,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc385_c,ROTATING_M,secondary_training_seed,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc385_c,FIXED_H,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc385_c,ROTATING_H,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc385_c,A,reused_primary_native_reference,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,B,reused_primary_native_reference,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,D,reused_primary_native_reference,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,P,reused_primary_native_reference,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,FIXED_M,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,ROTATING_M,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,FIXED_H,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,ROTATING_H,secondary_training_seed,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,A,reused_primary_native_reference,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,B,reused_primary_native_reference,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,D,reused_primary_native_reference,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,P,reused_primary_native_reference,3,0,0,0.0,0.0,0.0
